date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:30:27	27428/27428	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jan%202022%2015:00:24%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/9e3fa8738d434ef1a1ad706c29952f3e.thumbnail.0000000.jpg?v=1624855452	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/9e3fa8738d434ef1a1ad706c29952f3e.thumbnail.00000004223.jpg	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:28	165439/165439	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:02%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/17_c2c77e1b-4442-44d8-84f8-b35ea84f35a7.png?v=1559990791	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/17_c2c77e1b-4442-44d8-84f8-b35ea84f35a731bf.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:28	176983/176983	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:00%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/16_cba121fb-47de-46aa-894d-3693af7c6100.png?v=1559990791	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/16_cba121fb-47de-46aa-894d-3693af7c610031bf.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:28	2737/2737	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20Oct%202021%2007:28:51%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/component-pickup-availability.css?v=13962538253668494145	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/component-pickup-availability95ee.css	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:29	2407/2407	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jan%202022%2015:00:29%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/pickup-availability.js?v=3384203228552125197	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/pickup-availability2b11.js	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:29	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2006%20Jan%202022%2015:00:30%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	C:/product%20page/product%20page/s7.addthis.com/js/300/addthis_widget.3f.delayed	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:31	27428/27428	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jan%202022%2015:00:28%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/9e3fa8738d434ef1a1ad706c29952f3e.thumbnail.0000000_2048x.jpg?v=1624855452	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/9e3fa8738d434ef1a1ad706c29952f3e.thumbnail.0000000_2048x4223.jpg	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:32	19088/19088	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:30%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/trusted-image.png?v=1576732537	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/trusted-image9002.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:32	981/981	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jan%202022%2015:00:33%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/product-form.js?v=5246695969213854977	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/product-form0bd1.js	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:33	32665/32665	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jan%202022%2015:00:33%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/elevatezoom.js?v=12329908928230330672	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/elevatezoomc06e.js	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
